ShipmentID,Product,Quantity,UnitCost,Supplier,Warehouse,ShipmentDate,TransportMode,Destination,Status,DeliveryDate
SHP01492,Phone,396,544.39,TechCorp,WH-C,08-08-2023,Truck,Chicago,Delayed,14-08-2023
SHP01493,Laptop,409,1380.04,GadgetPro,WH-C,02-12-2023,Truck,Phoenix,In Transit,12-12-2023
SHP01494,Phone,359,639.56,GadgetPro,WH-A,10-02-2023,Rail,Chicago,Delayed,12-02-2023
SHP01495,Monitor,305,257.76,Innovatek,WH-A,12-09-2023,Air,Phoenix,Delivered,15-09-2023
SHP01496,Monitor,267,1086.34,Digitron,WH-C,02-01-2023,Ship,New York,Delivered,06-01-2023
SHP01497,Keyboard,90,475.36,TechCorp,WH-C,14-07-2023,Ship,New York,Delivered,21-07-2023
SHP01498,Keyboard,434,811.93,Innovatek,WH-B,30-08-2023,Truck,Houston,Delivered,07-09-2023
SHP01499,Monitor,277,1061.86,NetSys,WH-B,29-05-2023,Air,Los Angeles,In Transit,31-05-2023
SHP01500,Monitor,428,1355.38,Digitron,WH-C,17-07-2023,Rail,New York,Delayed,25-07-2023
SHP01501,Monitor,244,1198.68,Innovatek,WH-C,26-10-2023,Truck,Los Angeles,In Transit,04-11-2023
SHP01502,Phone,330,1030.72,TechCorp,WH-B,02-09-2023,Rail,Chicago,Delivered,09-09-2023
SHP01503,Monitor,320,1035.47,GadgetPro,WH-C,04-12-2023,Rail,Chicago,Delivered,05-12-2023
SHP01504,Tablet,310,1421.59,NetSys,WH-B,18-04-2023,Truck,Los Angeles,Delivered,24-04-2023
SHP01505,Laptop,472,478.94,TechCorp,WH-B,31-07-2023,Air,Houston,Delivered,08-08-2023
SHP01506,Monitor,483,51.61,Digitron,WH-B,05-06-2023,Ship,Phoenix,Delayed,10-06-2023
SHP01507,Laptop,366,444.33,Digitron,WH-A,26-01-2023,Truck,Los Angeles,Delivered,28-01-2023
SHP01508,Phone,222,365.94,GadgetPro,WH-A,23-03-2023,Air,Los Angeles,Delayed,28-03-2023
SHP01509,Laptop,71,1009.66,GadgetPro,WH-C,24-03-2023,Rail,Los Angeles,Delivered,01-04-2023
SHP01510,Phone,58,968.88,NetSys,WH-B,11-05-2023,Truck,Los Angeles,Delayed,13-05-2023
SHP01511,Tablet,136,910.52,NetSys,WH-A,25-11-2023,Ship,Los Angeles,Delayed,26-11-2023
SHP01512,Phone,232,73.55,GadgetPro,WH-C,10-04-2023,Ship,Houston,Delivered,14-04-2023
SHP01513,Phone,418,1106.73,GadgetPro,WH-C,13-09-2023,Rail,New York,In Transit,17-09-2023
SHP01514,Keyboard,288,519.12,Digitron,WH-C,18-02-2023,Truck,Phoenix,In Transit,27-02-2023
SHP01515,Monitor,417,1014.33,GadgetPro,WH-C,04-03-2023,Ship,New York,In Transit,07-03-2023
SHP01516,Monitor,303,857.04,Innovatek,WH-C,07-11-2023,Truck,Los Angeles,In Transit,11-11-2023
SHP01517,Tablet,293,546.96,TechCorp,WH-B,17-10-2023,Ship,New York,In Transit,20-10-2023
SHP01518,Tablet,286,245.14,GadgetPro,WH-C,15-04-2023,Rail,Houston,Delivered,17-04-2023
SHP01519,Monitor,447,186.91,NetSys,WH-B,15-04-2023,Rail,Chicago,Delivered,19-04-2023
SHP01520,Keyboard,116,1255.7,Innovatek,WH-A,21-11-2023,Truck,New York,Delivered,29-11-2023
SHP01521,Monitor,155,1381.68,NetSys,WH-C,15-01-2023,Air,Phoenix,Delivered,16-01-2023
SHP01522,Keyboard,429,992.19,Innovatek,WH-A,24-06-2023,Air,Houston,Delivered,02-07-2023
SHP01523,Tablet,108,199.98,GadgetPro,WH-B,16-09-2023,Rail,Chicago,Delivered,24-09-2023
SHP01524,Laptop,438,632.94,TechCorp,WH-B,30-07-2023,Ship,Houston,Delayed,02-08-2023
SHP01525,Tablet,384,1106.96,NetSys,WH-A,16-09-2023,Air,Los Angeles,Delayed,26-09-2023
SHP01526,Tablet,82,1180.74,Innovatek,WH-C,12-04-2023,Rail,Chicago,Delivered,22-04-2023
SHP01527,Phone,446,221.42,Digitron,WH-C,17-09-2023,Ship,Phoenix,Delivered,23-09-2023
SHP01528,Phone,495,50.04,GadgetPro,WH-A,10-12-2023,Ship,Chicago,Delayed,14-12-2023
SHP01529,Phone,131,1082.6,TechCorp,WH-A,08-06-2023,Air,Phoenix,Delayed,09-06-2023
SHP01530,Phone,39,567.06,GadgetPro,WH-A,14-02-2023,Rail,Los Angeles,Delivered,15-02-2023
SHP01531,Keyboard,197,419,Digitron,WH-C,28-10-2023,Ship,Phoenix,Delayed,02-11-2023
SHP01532,Monitor,373,68.7,TechCorp,WH-C,08-09-2023,Ship,Houston,In Transit,16-09-2023
SHP01533,Laptop,363,833.43,Digitron,WH-C,27-11-2023,Truck,New York,In Transit,28-11-2023
SHP01534,Tablet,297,1284.17,GadgetPro,WH-A,14-06-2023,Truck,Houston,In Transit,16-06-2023
SHP01535,Keyboard,460,1438.57,Innovatek,WH-C,12-07-2023,Air,Houston,Delayed,19-07-2023
SHP01536,Laptop,204,870.33,GadgetPro,WH-B,09-01-2023,Truck,Chicago,Delivered,17-01-2023
SHP01537,Keyboard,165,795.97,GadgetPro,WH-A,06-03-2023,Rail,Los Angeles,Delivered,09-03-2023
SHP01538,Keyboard,181,173.33,GadgetPro,WH-C,09-10-2023,Air,New York,Delivered,17-10-2023
SHP01539,Tablet,344,845.87,NetSys,WH-A,30-06-2023,Air,Phoenix,Delayed,01-07-2023
SHP01540,Monitor,50,600.97,Digitron,WH-B,09-10-2023,Truck,Chicago,Delayed,18-10-2023
SHP01541,Phone,72,930.35,Digitron,WH-B,06-10-2023,Ship,Los Angeles,In Transit,08-10-2023
SHP01542,Monitor,32,613.65,Digitron,WH-A,30-01-2023,Rail,New York,Delayed,01-02-2023
SHP01543,Tablet,369,398.43,NetSys,WH-A,23-09-2023,Rail,Houston,In Transit,27-09-2023
SHP01544,Tablet,84,187.7,Innovatek,WH-B,24-11-2023,Rail,Los Angeles,In Transit,04-12-2023
SHP01545,Tablet,57,506.63,GadgetPro,WH-A,05-08-2023,Air,Los Angeles,Delivered,08-08-2023
SHP01546,Laptop,169,190.14,Innovatek,WH-B,16-11-2023,Rail,Los Angeles,Delayed,20-11-2023
SHP01547,Monitor,322,306.5,NetSys,WH-B,15-04-2023,Ship,Houston,Delivered,21-04-2023
SHP01548,Monitor,127,1481.64,Digitron,WH-C,03-07-2023,Ship,Phoenix,Delivered,10-07-2023
SHP01549,Keyboard,109,693.95,GadgetPro,WH-A,26-11-2023,Truck,Chicago,Delayed,01-12-2023
SHP01550,Keyboard,389,821.21,TechCorp,WH-A,28-05-2023,Rail,Phoenix,Delayed,30-05-2023
SHP01551,Keyboard,426,1316.75,TechCorp,WH-C,15-04-2023,Air,New York,In Transit,18-04-2023
SHP01552,Tablet,417,1493.57,Innovatek,WH-B,16-02-2023,Truck,Chicago,In Transit,26-02-2023
SHP01553,Monitor,176,894.94,Digitron,WH-A,28-03-2023,Ship,New York,In Transit,31-03-2023
SHP01554,Tablet,299,1228.09,TechCorp,WH-C,05-11-2023,Rail,Houston,In Transit,10-11-2023
SHP01555,Laptop,449,524.06,Innovatek,WH-C,09-05-2023,Ship,Phoenix,Delivered,14-05-2023
SHP01556,Keyboard,165,493.33,NetSys,WH-A,15-09-2023,Truck,Los Angeles,Delivered,19-09-2023
SHP01557,Tablet,430,633.92,Innovatek,WH-C,10-11-2023,Ship,Chicago,Delayed,18-11-2023
SHP01558,Tablet,16,1025.14,Innovatek,WH-B,27-05-2023,Rail,Los Angeles,In Transit,02-06-2023
SHP01559,Laptop,205,1039.18,Innovatek,WH-C,13-03-2023,Rail,New York,In Transit,19-03-2023
SHP01560,Phone,430,507.1,GadgetPro,WH-B,20-05-2023,Truck,Los Angeles,In Transit,21-05-2023
SHP01561,Monitor,65,243.15,Innovatek,WH-B,27-01-2023,Rail,Los Angeles,Delivered,02-02-2023
SHP01562,Phone,330,966.97,Innovatek,WH-A,29-01-2023,Ship,Houston,Delayed,01-02-2023
SHP01563,Keyboard,202,236.07,GadgetPro,WH-C,28-09-2023,Ship,Houston,Delivered,04-10-2023
SHP01564,Tablet,56,888.81,GadgetPro,WH-B,23-06-2023,Air,Phoenix,Delayed,03-07-2023
SHP01565,Laptop,157,1055.46,NetSys,WH-B,10-09-2023,Air,New York,Delayed,16-09-2023
SHP01566,Laptop,284,1065.89,Digitron,WH-C,01-03-2023,Air,Houston,Delivered,03-03-2023
SHP01567,Monitor,166,1142.53,TechCorp,WH-B,17-04-2023,Ship,Houston,Delivered,18-04-2023
SHP01568,Phone,211,1315.65,TechCorp,WH-C,08-08-2023,Ship,Phoenix,Delayed,11-08-2023
SHP01569,Monitor,453,774.94,Innovatek,WH-A,16-09-2023,Truck,Chicago,Delivered,21-09-2023
SHP01570,Tablet,411,1108.86,NetSys,WH-B,26-05-2023,Air,Phoenix,Delivered,30-05-2023
SHP01571,Monitor,485,947.8,Innovatek,WH-B,21-02-2023,Ship,Los Angeles,Delayed,28-02-2023
SHP01572,Laptop,428,320.63,TechCorp,WH-C,01-03-2023,Truck,Los Angeles,Delayed,05-03-2023
SHP01573,Laptop,436,87.25,GadgetPro,WH-C,03-02-2023,Ship,Houston,In Transit,11-02-2023
SHP01574,Keyboard,488,462.59,Digitron,WH-C,06-04-2023,Truck,Houston,Delivered,13-04-2023
SHP01575,Keyboard,484,692.4,NetSys,WH-C,30-03-2023,Air,Phoenix,Delayed,09-04-2023
SHP01576,Tablet,135,944.8,GadgetPro,WH-B,12-11-2023,Air,Phoenix,Delivered,21-11-2023
SHP01577,Phone,404,1282.44,Digitron,WH-A,19-08-2023,Air,New York,Delivered,20-08-2023
SHP01578,Monitor,314,334.56,NetSys,WH-A,02-10-2023,Ship,Los Angeles,Delayed,07-10-2023
SHP01579,Tablet,378,232.05,NetSys,WH-A,03-09-2023,Ship,Phoenix,In Transit,07-09-2023
SHP01580,Keyboard,303,1447.05,TechCorp,WH-A,21-04-2023,Truck,Chicago,Delayed,27-04-2023
SHP01581,Monitor,73,206.66,GadgetPro,WH-C,22-08-2023,Rail,New York,Delayed,23-08-2023
SHP01582,Keyboard,334,743.81,NetSys,WH-B,05-10-2023,Rail,Phoenix,Delivered,11-10-2023
SHP01583,Monitor,401,899.07,NetSys,WH-B,15-06-2023,Air,Houston,In Transit,16-06-2023
SHP01584,Phone,427,834.99,Digitron,WH-B,08-05-2023,Rail,Phoenix,Delayed,09-05-2023
SHP01585,Tablet,185,174.75,TechCorp,WH-C,25-08-2023,Air,Houston,Delivered,02-09-2023
SHP01586,Monitor,125,132.69,Innovatek,WH-B,18-10-2023,Truck,Houston,Delayed,20-10-2023
SHP01587,Laptop,449,202.95,TechCorp,WH-C,17-04-2023,Rail,Los Angeles,Delivered,27-04-2023
SHP01588,Laptop,213,899.1,Innovatek,WH-B,08-05-2023,Rail,Los Angeles,Delayed,14-05-2023
SHP01589,Monitor,495,839.3,GadgetPro,WH-A,14-07-2023,Air,Phoenix,In Transit,20-07-2023
SHP01590,Monitor,330,388.92,GadgetPro,WH-C,05-12-2023,Truck,Phoenix,Delayed,11-12-2023
SHP01591,Monitor,40,974.77,NetSys,WH-B,23-05-2023,Rail,Chicago,Delivered,31-05-2023
SHP01592,Laptop,397,1239.1,GadgetPro,WH-A,21-04-2023,Rail,New York,Delayed,25-04-2023
SHP01593,Laptop,122,110.29,NetSys,WH-A,31-03-2023,Rail,New York,In Transit,03-04-2023
SHP01594,Monitor,374,772.29,TechCorp,WH-A,08-09-2023,Truck,Phoenix,In Transit,14-09-2023
SHP01595,Keyboard,443,1049.5,GadgetPro,WH-C,07-10-2023,Truck,Los Angeles,In Transit,11-10-2023
SHP01596,Keyboard,334,415.85,TechCorp,WH-C,29-11-2023,Rail,Chicago,In Transit,01-12-2023
SHP01597,Phone,423,496.27,TechCorp,WH-B,12-08-2023,Air,New York,Delivered,18-08-2023
SHP01598,Tablet,385,939.77,GadgetPro,WH-A,11-04-2023,Air,Phoenix,Delayed,21-04-2023
SHP01599,Keyboard,353,1352.01,TechCorp,WH-B,12-05-2023,Rail,Los Angeles,In Transit,17-05-2023
SHP01600,Laptop,452,1224.39,GadgetPro,WH-B,13-01-2023,Truck,Los Angeles,Delayed,22-01-2023
SHP01601,Keyboard,76,895.54,GadgetPro,WH-A,08-04-2023,Rail,Los Angeles,Delivered,14-04-2023
SHP01602,Phone,84,1108.82,GadgetPro,WH-B,30-04-2023,Truck,Houston,Delayed,03-05-2023
SHP01603,Phone,54,578.99,Innovatek,WH-C,20-10-2023,Rail,Los Angeles,Delayed,25-10-2023
SHP01604,Tablet,269,979.4,TechCorp,WH-B,31-10-2023,Truck,Phoenix,In Transit,10-11-2023
SHP01605,Keyboard,163,725.96,Digitron,WH-A,18-07-2023,Ship,Chicago,In Transit,26-07-2023
SHP01606,Laptop,164,325.41,GadgetPro,WH-C,01-01-2023,Air,Phoenix,Delivered,10-01-2023
SHP01607,Laptop,439,1067.52,TechCorp,WH-C,01-03-2023,Ship,Los Angeles,Delayed,09-03-2023
SHP01608,Monitor,372,856.87,NetSys,WH-B,07-09-2023,Air,Chicago,Delivered,10-09-2023
SHP01609,Laptop,457,570,GadgetPro,WH-B,20-05-2023,Truck,New York,Delivered,29-05-2023
SHP01610,Tablet,484,1371.44,GadgetPro,WH-C,29-05-2023,Ship,New York,Delivered,01-06-2023
SHP01611,Tablet,243,80.35,Digitron,WH-B,13-02-2023,Air,Phoenix,In Transit,21-02-2023
SHP01612,Laptop,60,507.87,Innovatek,WH-A,05-07-2023,Rail,Chicago,In Transit,15-07-2023
SHP01613,Laptop,315,132.48,Innovatek,WH-B,18-04-2023,Truck,Phoenix,Delayed,27-04-2023
SHP01614,Monitor,271,1161.46,GadgetPro,WH-B,13-02-2023,Truck,Chicago,Delayed,20-02-2023
SHP01615,Laptop,324,1068.06,TechCorp,WH-C,19-03-2023,Rail,Chicago,Delayed,23-03-2023
SHP01616,Monitor,134,530.46,NetSys,WH-B,14-08-2023,Rail,Phoenix,In Transit,24-08-2023
SHP01617,Monitor,408,1029.71,NetSys,WH-B,11-06-2023,Air,Chicago,In Transit,20-06-2023
SHP01618,Laptop,254,624.11,TechCorp,WH-B,08-10-2023,Truck,Los Angeles,Delivered,11-10-2023
SHP01619,Phone,39,1146.57,GadgetPro,WH-A,10-09-2023,Air,Chicago,In Transit,13-09-2023
SHP01620,Phone,435,708.57,NetSys,WH-B,12-05-2023,Rail,Chicago,Delivered,14-05-2023
SHP01621,Monitor,494,647.81,Innovatek,WH-A,24-05-2023,Truck,Phoenix,Delivered,03-06-2023
SHP01622,Laptop,131,1405.36,TechCorp,WH-A,23-09-2023,Rail,New York,In Transit,26-09-2023
SHP01623,Phone,134,413.77,Digitron,WH-A,19-04-2023,Air,Houston,Delivered,20-04-2023
SHP01624,Laptop,46,224.65,GadgetPro,WH-A,13-07-2023,Air,Chicago,Delivered,17-07-2023
SHP01625,Laptop,179,897.59,TechCorp,WH-C,04-02-2023,Air,Houston,Delayed,12-02-2023
SHP01626,Laptop,133,1455.52,NetSys,WH-A,02-10-2023,Truck,Chicago,Delivered,07-10-2023
SHP01627,Keyboard,366,597.87,GadgetPro,WH-B,06-07-2023,Rail,Phoenix,In Transit,08-07-2023
SHP01628,Laptop,44,139.95,Innovatek,WH-A,31-08-2023,Rail,Phoenix,In Transit,03-09-2023
SHP01629,Keyboard,96,541.99,GadgetPro,WH-B,21-09-2023,Air,Chicago,Delivered,22-09-2023
SHP01630,Monitor,143,783.6,GadgetPro,WH-A,10-01-2023,Air,Phoenix,Delayed,12-01-2023
SHP01631,Phone,205,284.79,Innovatek,WH-C,15-06-2023,Air,Phoenix,In Transit,16-06-2023
SHP01632,Phone,283,1004.25,Innovatek,WH-A,29-01-2023,Air,Chicago,In Transit,31-01-2023
SHP01633,Phone,210,1496.74,GadgetPro,WH-A,28-09-2023,Ship,New York,Delayed,01-10-2023
SHP01634,Phone,378,705.02,Innovatek,WH-C,28-03-2023,Ship,Chicago,Delivered,29-03-2023
SHP01635,Phone,294,564.36,TechCorp,WH-A,23-01-2023,Ship,New York,In Transit,01-02-2023
SHP01636,Phone,86,631.02,Innovatek,WH-B,29-07-2023,Air,Phoenix,Delivered,08-08-2023
SHP01637,Phone,68,216.96,Innovatek,WH-A,15-02-2023,Air,New York,Delivered,20-02-2023
SHP01638,Monitor,440,1330.75,GadgetPro,WH-A,28-01-2023,Rail,Phoenix,Delivered,05-02-2023
SHP01639,Laptop,135,651.5,TechCorp,WH-A,26-01-2023,Truck,New York,Delivered,31-01-2023
SHP01640,Tablet,410,611.55,Digitron,WH-C,23-09-2023,Rail,New York,In Transit,01-10-2023
SHP01641,Keyboard,118,1006.55,Digitron,WH-A,24-06-2023,Ship,Chicago,Delayed,01-07-2023
SHP01642,Tablet,233,690.95,NetSys,WH-A,04-01-2023,Rail,New York,In Transit,08-01-2023
SHP01643,Tablet,287,989.94,Innovatek,WH-B,07-11-2023,Air,Phoenix,Delayed,14-11-2023
SHP01644,Laptop,77,139.1,Innovatek,WH-A,18-11-2023,Ship,Chicago,Delivered,24-11-2023
SHP01645,Laptop,78,1229.9,TechCorp,WH-A,08-03-2023,Ship,New York,Delayed,11-03-2023
SHP01646,Laptop,174,1413.73,Digitron,WH-A,15-05-2023,Truck,Chicago,Delivered,24-05-2023
SHP01647,Phone,498,990.71,NetSys,WH-A,24-02-2023,Truck,Houston,In Transit,06-03-2023
SHP01648,Monitor,314,1434.12,TechCorp,WH-B,31-01-2023,Ship,Chicago,In Transit,09-02-2023
SHP01649,Phone,406,269.58,Innovatek,WH-B,15-03-2023,Ship,Houston,Delayed,20-03-2023
SHP01650,Monitor,171,742.25,Digitron,WH-C,19-01-2023,Rail,Houston,Delivered,27-01-2023
SHP01651,Monitor,374,922.62,NetSys,WH-A,05-06-2023,Ship,Chicago,Delivered,12-06-2023
SHP01652,Tablet,351,893.52,GadgetPro,WH-C,03-12-2023,Air,Phoenix,Delayed,12-12-2023
SHP01653,Tablet,318,632.12,Digitron,WH-C,05-06-2023,Rail,Phoenix,Delivered,12-06-2023
SHP01654,Monitor,388,540.22,NetSys,WH-A,27-05-2023,Air,Phoenix,Delivered,31-05-2023
SHP01655,Monitor,352,233.89,TechCorp,WH-B,28-03-2023,Air,Los Angeles,Delivered,01-04-2023
SHP01656,Phone,444,618.03,GadgetPro,WH-B,20-01-2023,Air,Houston,In Transit,28-01-2023
SHP01657,Phone,396,285.86,NetSys,WH-A,26-09-2023,Ship,Chicago,In Transit,02-10-2023
SHP01658,Tablet,51,1114.83,NetSys,WH-A,29-11-2023,Truck,Phoenix,In Transit,08-12-2023
SHP01659,Laptop,363,352.8,Innovatek,WH-B,12-02-2023,Truck,Phoenix,Delivered,22-02-2023
SHP01660,Monitor,425,134.92,Digitron,WH-A,02-11-2023,Air,Chicago,In Transit,09-11-2023
SHP01661,Phone,118,850.93,Innovatek,WH-A,28-01-2023,Ship,Houston,Delivered,04-02-2023
SHP01662,Tablet,60,913.08,GadgetPro,WH-A,17-09-2023,Rail,Chicago,Delivered,21-09-2023
SHP01663,Phone,259,1314.27,NetSys,WH-B,22-01-2023,Air,Los Angeles,Delayed,25-01-2023
SHP01664,Monitor,350,886.62,Innovatek,WH-C,11-04-2023,Rail,Los Angeles,Delivered,19-04-2023
SHP01665,Monitor,439,550.95,Digitron,WH-C,08-02-2023,Rail,Chicago,In Transit,15-02-2023
SHP01666,Keyboard,392,1214.37,GadgetPro,WH-A,17-10-2023,Ship,Houston,In Transit,21-10-2023
SHP01667,Laptop,30,833.4,TechCorp,WH-B,19-12-2023,Ship,Phoenix,Delivered,23-12-2023
SHP01668,Keyboard,309,164.96,Innovatek,WH-A,27-10-2023,Truck,Los Angeles,In Transit,28-10-2023
SHP01669,Tablet,148,870.48,GadgetPro,WH-B,19-06-2023,Truck,Los Angeles,Delivered,26-06-2023
SHP01670,Phone,368,1366.63,TechCorp,WH-A,23-10-2023,Ship,Houston,Delayed,24-10-2023
SHP01671,Tablet,333,624.65,Innovatek,WH-B,19-12-2023,Air,Los Angeles,Delivered,29-12-2023
SHP01672,Monitor,394,479.67,GadgetPro,WH-B,10-05-2023,Truck,Los Angeles,Delivered,20-05-2023
SHP01673,Keyboard,101,258.03,GadgetPro,WH-C,05-06-2023,Rail,Houston,Delayed,09-06-2023
SHP01674,Keyboard,456,269.6,Innovatek,WH-A,15-03-2023,Air,Chicago,In Transit,18-03-2023
SHP01675,Keyboard,289,677.52,GadgetPro,WH-C,08-12-2023,Rail,Phoenix,Delayed,11-12-2023
SHP01676,Tablet,134,913.74,NetSys,WH-C,31-03-2023,Ship,Phoenix,Delayed,01-04-2023
SHP01677,Monitor,492,166.89,Innovatek,WH-B,08-03-2023,Rail,Los Angeles,Delivered,12-03-2023
SHP01678,Phone,406,1412.37,GadgetPro,WH-A,24-08-2023,Air,Phoenix,Delivered,25-08-2023
SHP01679,Phone,120,1144.94,TechCorp,WH-B,19-07-2023,Ship,Chicago,Delayed,27-07-2023
SHP01680,Tablet,363,900.6,TechCorp,WH-B,28-11-2023,Air,Los Angeles,In Transit,29-11-2023
SHP01681,Keyboard,148,1251.24,NetSys,WH-B,15-08-2023,Rail,Phoenix,Delayed,21-08-2023
SHP01682,Laptop,493,166.27,Innovatek,WH-A,14-12-2023,Air,New York,In Transit,21-12-2023
SHP01683,Tablet,444,741.42,GadgetPro,WH-A,21-08-2023,Ship,New York,Delayed,31-08-2023
SHP01684,Tablet,282,963.64,GadgetPro,WH-B,23-09-2023,Rail,New York,Delayed,25-09-2023
SHP01685,Monitor,108,1251.55,TechCorp,WH-A,27-03-2023,Rail,New York,In Transit,31-03-2023
SHP01686,Phone,261,1186.03,NetSys,WH-B,12-04-2023,Truck,New York,Delayed,15-04-2023
SHP01687,Tablet,347,451.75,TechCorp,WH-A,02-08-2023,Truck,Los Angeles,Delivered,11-08-2023
SHP01688,Tablet,113,1414.28,TechCorp,WH-A,18-04-2023,Air,Houston,Delayed,25-04-2023
SHP01689,Keyboard,223,230.3,NetSys,WH-C,14-06-2023,Truck,Houston,Delivered,16-06-2023
SHP01690,Keyboard,258,1318.94,Innovatek,WH-B,01-04-2023,Truck,Los Angeles,In Transit,07-04-2023
SHP01691,Laptop,161,1457.86,GadgetPro,WH-C,11-07-2023,Truck,Los Angeles,In Transit,20-07-2023
SHP01692,Monitor,259,306.87,Innovatek,WH-C,01-12-2023,Truck,Chicago,Delivered,04-12-2023
SHP01693,Laptop,284,1097,Digitron,WH-B,27-03-2023,Ship,Houston,Delayed,02-04-2023
SHP01694,Keyboard,174,108.41,Digitron,WH-B,10-08-2023,Ship,New York,Delivered,13-08-2023
SHP01695,Phone,496,637.86,Digitron,WH-A,29-12-2023,Truck,Los Angeles,Delivered,01-01-2024
SHP01696,Keyboard,350,798.61,NetSys,WH-B,11-04-2023,Air,New York,In Transit,15-04-2023
SHP01697,Monitor,17,891.94,TechCorp,WH-C,14-08-2023,Ship,Houston,Delivered,23-08-2023
SHP01698,Keyboard,293,1407.11,Innovatek,WH-C,30-12-2023,Truck,Phoenix,Delayed,07-01-2024
SHP01699,Monitor,14,1024.76,GadgetPro,WH-B,01-03-2023,Ship,Phoenix,Delivered,02-03-2023
SHP01700,Monitor,154,747.85,Digitron,WH-C,07-09-2023,Rail,Los Angeles,In Transit,08-09-2023
SHP01701,Monitor,110,1224.03,Innovatek,WH-A,17-02-2023,Ship,Chicago,Delayed,24-02-2023
SHP01702,Monitor,173,1428.27,Digitron,WH-C,27-04-2023,Ship,New York,In Transit,30-04-2023
SHP01703,Monitor,383,82,Digitron,WH-A,15-08-2023,Air,Los Angeles,Delivered,22-08-2023
SHP01704,Phone,156,1474.66,GadgetPro,WH-C,28-12-2023,Ship,Chicago,Delivered,06-01-2024
SHP01705,Laptop,73,174.89,NetSys,WH-A,02-02-2023,Air,New York,In Transit,05-02-2023
SHP01706,Tablet,100,1230.86,TechCorp,WH-A,13-02-2023,Rail,Houston,In Transit,16-02-2023
SHP01707,Laptop,126,456.49,NetSys,WH-B,14-06-2023,Truck,Phoenix,Delayed,16-06-2023
SHP01708,Monitor,363,241.66,Innovatek,WH-A,11-12-2023,Air,Chicago,In Transit,21-12-2023
SHP01709,Phone,276,687.79,NetSys,WH-B,19-10-2023,Ship,New York,In Transit,20-10-2023
SHP01710,Keyboard,319,983.74,Innovatek,WH-C,03-12-2023,Ship,Los Angeles,Delivered,12-12-2023
SHP01711,Phone,182,602.38,Innovatek,WH-C,10-12-2023,Air,New York,Delivered,16-12-2023
SHP01712,Monitor,56,129.12,TechCorp,WH-C,14-10-2023,Rail,Los Angeles,In Transit,20-10-2023
SHP01713,Phone,149,919.22,GadgetPro,WH-A,30-12-2023,Truck,Phoenix,In Transit,07-01-2024
SHP01714,Phone,255,1358.48,TechCorp,WH-C,13-08-2023,Ship,Phoenix,Delivered,18-08-2023
SHP01715,Monitor,158,605.66,NetSys,WH-C,13-10-2023,Rail,New York,Delayed,22-10-2023
SHP01716,Phone,255,363.68,Innovatek,WH-B,23-07-2023,Truck,New York,Delayed,28-07-2023
SHP01717,Tablet,404,691.74,Digitron,WH-B,21-06-2023,Truck,Los Angeles,Delayed,23-06-2023
SHP01718,Tablet,496,120.13,Digitron,WH-C,12-01-2023,Ship,Los Angeles,Delayed,18-01-2023
SHP01719,Phone,485,1239.71,Innovatek,WH-C,03-11-2023,Air,Chicago,Delivered,12-11-2023
SHP01720,Keyboard,14,1248.19,TechCorp,WH-A,01-05-2023,Ship,Chicago,In Transit,04-05-2023
SHP01721,Monitor,474,902.6,GadgetPro,WH-A,01-09-2023,Ship,Chicago,Delayed,11-09-2023
SHP01722,Tablet,193,562,TechCorp,WH-C,01-06-2023,Ship,New York,Delivered,05-06-2023
SHP01723,Keyboard,29,1209.69,Innovatek,WH-B,01-06-2023,Rail,Chicago,In Transit,11-06-2023
SHP01724,Phone,434,854.3,Innovatek,WH-C,07-07-2023,Air,New York,Delayed,15-07-2023
SHP01725,Keyboard,55,1247.6,GadgetPro,WH-A,13-01-2023,Rail,Phoenix,In Transit,19-01-2023
SHP01726,Laptop,21,965.62,NetSys,WH-B,01-04-2023,Ship,Houston,Delayed,08-04-2023
SHP01727,Tablet,79,1187.39,NetSys,WH-B,19-07-2023,Air,Phoenix,In Transit,26-07-2023
SHP01728,Phone,26,917.92,GadgetPro,WH-A,15-03-2023,Truck,New York,Delayed,19-03-2023
SHP01729,Monitor,380,650.5,NetSys,WH-C,13-09-2023,Air,New York,Delayed,19-09-2023
SHP01730,Phone,156,1439.02,Digitron,WH-C,03-10-2023,Ship,Houston,In Transit,12-10-2023
SHP01731,Monitor,163,834.62,NetSys,WH-C,24-11-2023,Air,Los Angeles,In Transit,27-11-2023
SHP01732,Phone,313,927.38,NetSys,WH-A,25-11-2023,Truck,Los Angeles,In Transit,03-12-2023
SHP01733,Keyboard,117,369.71,NetSys,WH-B,12-03-2023,Truck,Los Angeles,Delivered,19-03-2023
SHP01734,Keyboard,245,957.19,Digitron,WH-A,19-03-2023,Air,Chicago,Delivered,23-03-2023
SHP01735,Keyboard,317,878.83,NetSys,WH-C,11-10-2023,Truck,Los Angeles,In Transit,21-10-2023
SHP01736,Laptop,361,318.02,Digitron,WH-A,10-05-2023,Rail,Chicago,Delivered,13-05-2023
SHP01737,Monitor,79,136.4,GadgetPro,WH-B,12-02-2023,Air,Chicago,Delayed,19-02-2023
SHP01738,Keyboard,192,926.32,TechCorp,WH-A,08-01-2023,Truck,Los Angeles,In Transit,18-01-2023
SHP01739,Laptop,259,1157.35,GadgetPro,WH-C,13-01-2023,Truck,Los Angeles,Delivered,22-01-2023
